name,if,else,loop,add,sub,mul,div,and,or,not,bigger,smaller,equal,dot,long,double,int,char,unsigned,void,str,num,label
080977300dd74649,3,0,2,8,0,0,0,1,0,1,0,2,9,0,0,0,7,0,0,0,11,5,0
ab5293bf88254349,3,2,3,20,1,8,0,1,0,0,1,5,15,1,0,0,4,4,0,0,0,6,57
eb8f36d7e0a54ae3,0,0,1,7,1,13,0,0,0,0,0,1,7,0,0,0,3,6,0,0,2,3,58
2998a9c6fe3949ea,6,0,2,12,25,2,0,4,0,0,33,2,17,0,0,0,7,4,0,0,22,36,44
5cd9c93e203045bd,1,1,11,23,1,1,0,0,0,0,0,11,15,0,0,0,10,0,0,0,16,18,38
d8d38f0a4a694ee7,2,2,1,5,17,32,8,0,0,0,1,1,12,7,0,7,0,0,0,0,71,23,70
1f720ccb6a0c47db,2,1,11,23,12,1,0,0,0,1,12,23,27,0,0,0,10,0,0,0,0,18,38
dac1d242c0914a56,10,10,8,22,15,0,2,4,0,3,5,10,44,0,0,0,4,6,0,0,6,42,46
7df41581bc074ee2,2,0,3,6,0,0,0,0,0,0,2,3,9,0,0,0,7,0,0,0,8,3,8
c8bdcc75b4c148f8,5,1,8,22,1,0,0,0,1,1,1,9,26,3,0,0,12,1,0,0,22,11,59
d2a281673c5b4299,2,2,2,6,12,16,7,0,0,0,1,2,18,7,0,3,2,0,0,0,60,26,70
8958813172594e5e,0,0,1,8,2,7,0,0,0,0,0,1,3,0,0,0,2,1,0,0,4,3,58
b055538c0a40479c,1,0,3,6,1,0,0,1,1,2,0,2,14,0,0,0,7,0,0,0,8,13,53
2e0dd062cd3b4dd7,4,1,6,18,1,0,1,0,0,0,2,6,21,0,0,2,7,0,0,0,9,6,65
84a8f9617495447b,4,2,1,5,1,3,2,2,0,4,3,6,15,0,0,0,4,0,0,0,0,14,56
bfa5d0334fcd4989,8,0,1,8,0,0,0,1,0,1,6,1,17,0,0,0,6,3,0,0,22,54,44
8201270eb3614b51,2,0,1,5,3,4,0,1,0,1,0,1,8,0,0,0,11,0,0,0,14,18,22
bf1cee72ba1c42a6,3,0,5,18,7,7,0,0,0,1,0,17,16,1,0,0,11,5,0,2,4,19,26
1c4c6551c9a3486a,2,1,1,8,7,4,2,0,1,1,3,19,10,0,0,0,4,1,0,0,0,27,66
5d15ddcbf4a7471a,2,0,2,3,2,0,1,1,0,0,1,2,11,0,0,0,11,0,0,0,6,0,28
78faaadb6d4242b5,2,0,6,14,6,0,0,0,0,0,2,6,10,0,0,0,9,0,0,0,10,6,49
a1d48f71a8454900,5,0,4,16,1,0,0,0,1,0,2,3,19,0,0,0,9,0,0,0,20,7,53
adf4b8eb23264e05,4,0,7,24,6,0,0,0,0,0,1,8,27,3,0,4,6,1,0,0,22,18,59
5443fa64010b44bf,4,3,1,6,3,8,4,4,0,0,4,5,21,8,0,4,7,0,0,0,54,57,27
f7154ec004974c69,2,0,2,6,0,0,0,0,0,0,6,8,8,0,0,0,5,0,0,0,0,0,24
9e722f6d237240c3,6,0,6,16,18,9,0,15,0,0,6,24,59,0,0,0,12,2,0,0,0,23,12
965d05e287804c6a,3,0,8,15,15,0,0,0,0,1,2,8,16,0,0,0,17,0,0,4,10,36,76
c63cc0fa20d74020,2,2,5,14,3,2,2,1,0,0,2,16,15,0,0,0,7,1,0,0,0,33,66
8f7f3df72faa487e,1,1,6,13,6,1,1,0,0,1,2,3,23,0,0,0,5,4,0,0,50,26,4
4bef632a3d044229,4,1,5,13,0,0,0,0,0,0,1,6,19,0,0,0,11,0,0,0,14,4,73
e004964bf5dc435c,0,0,9,19,9,1,0,0,0,0,14,17,24,0,0,0,13,0,0,0,0,19,38
b2b6e2e2bb314a2a,1,0,3,11,0,5,0,0,3,0,8,7,17,0,0,0,9,0,0,0,0,12,80
4bde11594c5d404c,0,0,5,24,15,1,0,0,0,0,0,5,9,0,0,0,6,0,0,0,8,15,69
9ba84fab8d2f4045,5,2,4,8,2,0,2,0,0,0,0,2,20,0,0,0,6,0,0,0,6,10,47
20d973cb20c1468d,2,0,2,9,0,0,1,0,0,0,4,6,11,0,0,0,9,0,0,0,0,1,28
fe96e1e602bf433c,7,0,3,8,0,0,0,2,0,0,4,7,21,0,0,0,4,2,0,0,3,22,78
0abcdba0fc21478a,8,4,0,0,0,0,0,7,0,3,2,32,27,0,0,0,1,0,0,0,1,27,32
68e47afadf994954,7,0,1,2,4,1,0,0,0,0,4,9,14,2,0,0,2,2,0,0,3,20,78
47f8385b8004469d,2,0,7,22,3,4,0,2,0,0,3,7,22,0,0,0,8,2,0,0,8,19,2
1a9d58d8430146da,2,1,9,39,12,0,0,0,0,1,0,10,24,0,0,0,8,0,0,0,8,27,69
85fd57779b7c4201,4,3,2,12,3,4,1,3,0,0,4,5,10,6,0,0,5,1,0,0,50,44,27
0c47b2e2a8e44611,1,0,3,10,7,0,1,0,0,0,0,4,11,0,0,0,5,7,0,2,2,12,31
a5f8c10672614c2d,12,0,0,76,0,0,0,0,0,0,0,0,24,0,0,0,1,0,0,0,2,191,81
5d19d903328640bb,3,2,2,4,0,0,0,5,4,0,5,7,9,0,0,0,6,3,0,0,9,23,60
77039e31a4b749e6,7,0,5,19,2,0,0,4,0,0,8,5,23,0,0,0,7,2,0,0,22,52,44
e464f727f6b84bb2,5,0,7,12,5,0,0,0,2,2,5,3,28,0,0,0,6,0,0,0,10,9,29
53c58fd478a241f4,1,1,0,3,5,11,2,0,0,0,0,1,4,1,0,8,1,1,0,0,32,6,36
2028fa1359e94cc3,2,0,6,14,0,0,0,0,0,0,8,10,17,0,0,3,13,1,0,0,5,16,35
3d43696cb0c44cfc,2,0,1,4,1,0,0,1,0,1,0,1,23,0,0,0,6,0,0,0,8,49,39
64a1f7d0ace54bc9,4,1,3,6,4,0,0,1,0,1,3,3,12,0,0,0,5,2,0,0,8,12,14
a25aed398d614e75,3,0,4,8,2,0,0,0,0,1,1,1,16,0,0,0,4,3,0,0,4,8,72
3d48881fcea54bed,4,1,4,10,1,1,0,1,0,1,2,6,16,1,0,1,8,0,0,0,12,4,41
377f519187e34d76,1,0,5,13,8,0,0,0,0,0,4,13,14,0,0,0,6,0,0,0,0,0,24
a0adc3b340fc45a3,10,2,9,25,10,0,0,4,0,0,6,13,41,3,0,0,8,1,0,0,3,22,62
2e5da18693104298,2,0,4,8,8,0,0,0,0,1,1,4,11,0,0,0,11,0,0,2,9,7,54
88b11ef57f544549,3,2,4,10,4,0,0,0,0,1,1,11,16,1,0,0,4,2,0,0,0,18,43
f875145780c245e6,3,2,5,23,12,0,0,2,0,2,3,8,17,0,0,0,5,1,0,0,0,4,61
f6c0c4a34aab4c51,3,0,1,2,7,0,2,2,1,0,14,15,7,4,0,6,2,0,0,0,15,31,19
b575a5098c2f4ebc,0,0,4,13,4,8,0,0,0,0,1,3,9,0,0,0,5,0,0,0,8,6,48
8957af69d56c482a,1,0,0,7,3,2,4,0,1,0,6,28,6,7,0,0,7,0,0,1,28,19,6
ab3950c4c09141f3,1,1,2,5,2,0,0,0,1,0,4,6,8,0,0,0,5,0,0,0,0,4,13
8db14dc5982f4ad5,1,0,7,26,10,4,0,0,0,0,0,8,21,2,0,2,8,0,0,0,30,19,21
f25e05d292c348e6,6,1,8,10,0,0,0,9,1,13,0,14,57,0,0,0,6,0,0,0,0,50,77
65fa397027c54bb7,7,5,3,9,0,0,0,8,0,0,13,19,14,0,0,0,3,0,0,0,18,3,12
ee909c5cdbdb49d4,4,1,7,10,22,1,0,0,0,2,5,3,23,0,0,0,8,4,0,0,10,14,31
b4b717f1872041df,7,3,4,22,1,0,0,0,0,0,3,6,24,0,0,0,7,0,0,0,12,0,41
b978f075c10f4268,13,0,4,16,4,0,0,1,0,3,10,36,32,0,0,0,7,0,0,0,0,66,39
abd23dab59204347,2,0,5,14,13,0,0,0,0,1,5,1,24,0,0,0,7,2,0,0,6,14,46
40bfa2cc60a54dee,0,0,5,16,3,3,0,0,0,0,8,9,11,0,0,0,10,0,0,0,0,9,80
b2c44eff928c43d8,2,1,2,11,1,0,0,3,1,5,0,1,17,0,0,0,4,1,0,0,5,8,82
1b0d2783c9de427f,5,2,2,4,2,0,0,2,0,2,4,4,14,0,0,0,1,2,0,0,7,8,78
4ca4c1d6ac2d43b3,0,0,5,72,7,64,2,0,0,2,3,0,78,0,0,0,11,2,0,0,114,230,4
a9da46c77b5646c8,0,0,4,9,4,3,0,0,0,0,1,3,9,0,0,0,6,0,0,0,10,4,11
deadfd4461c44f5f,4,0,3,6,2,3,0,1,0,0,0,2,17,0,0,0,7,0,0,0,6,0,29
9dd23096ac6441d5,4,1,6,23,4,0,0,0,0,0,2,7,18,0,0,0,8,0,0,0,12,10,41
03949b4f10cd4ffd,3,0,4,17,0,7,0,0,0,0,0,4,13,0,0,0,6,0,0,0,9,6,67
ec1fe1f23aa44bb1,2,1,11,23,1,2,0,0,0,1,0,11,20,0,0,0,21,0,0,0,16,0,38
8773052369b84af1,2,2,1,4,8,8,5,0,0,0,1,1,15,7,0,5,2,0,0,0,60,13,70
66c25f2747ba41cb,4,0,5,12,3,0,0,0,0,2,1,9,18,0,0,0,5,3,0,0,2,12,43
94532216cae048ef,1,1,4,9,4,0,0,0,0,0,6,12,8,0,0,0,6,0,0,0,0,6,75
3144464ef7514e41,3,0,2,7,1,1,0,0,0,0,0,2,11,0,0,0,6,3,0,0,6,4,51
b6d9377a780b4409,3,2,2,8,0,0,0,0,0,2,0,1,15,0,0,0,5,1,0,0,5,3,82
f83e1e57f141458a,1,0,4,6,8,0,0,1,0,0,3,3,8,0,0,0,7,2,0,0,8,12,45
d42d0f557c824d70,4,0,4,28,0,0,0,28,0,20,4,32,37,0,0,0,7,0,0,0,4,40,2
0e79c9c13c934d58,3,2,4,20,2,2,0,1,0,2,6,11,19,0,0,0,9,2,0,0,2,26,18
3a851b54fe134cbe,6,1,7,15,0,0,0,0,0,0,1,8,28,0,0,0,18,0,0,2,14,12,73
4302381a465b4893,2,0,5,24,17,1,0,0,3,1,6,15,14,0,0,0,9,0,0,0,0,16,69
ab2b5012eb844cbd,2,1,1,4,2,0,0,0,0,0,2,11,8,0,0,0,6,1,0,0,4,9,10
52322050ce424365,3,0,8,17,17,19,0,0,0,0,14,4,35,0,0,0,18,9,0,0,18,26,35
228f1889b57e4f90,2,0,1,4,0,0,0,0,0,1,0,0,7,0,0,0,3,2,0,0,6,6,51
e608f8d8d6114c5b,2,0,6,14,6,0,0,0,2,0,2,6,9,0,0,0,7,0,0,0,10,6,49
254a04bf05344fee,3,0,6,9,20,0,0,0,0,1,9,10,19,0,0,0,8,2,0,0,0,19,31
dc18ff526a104b28,2,1,1,3,0,13,0,0,0,0,1,0,9,0,0,0,0,5,0,0,6,12,1
a0322034d73145a7,3,3,1,3,1,1,0,1,0,0,1,2,8,0,0,0,3,0,0,0,4,8,56
aab6d9702bb2449f,4,2,2,6,0,0,0,2,0,0,4,18,13,2,0,0,3,2,0,0,7,12,78
7347b5b69ecf4157,1,0,3,4,4,0,4,0,0,2,6,2,18,0,0,0,10,0,0,0,0,10,47
4eeeb81df7264b8d,4,4,5,20,10,1,0,0,0,0,6,9,23,0,0,0,12,0,0,0,0,24,50
0362b5ff590441d0,3,1,2,9,1,7,0,1,0,1,2,2,10,0,0,0,2,2,0,0,13,8,52
b3b1e9505bfa4bf5,1,0,5,19,2,6,0,0,3,0,0,5,18,0,0,0,16,0,0,0,10,0,80
335f4981c056420d,3,1,4,12,2,0,0,1,1,1,0,4,23,0,0,0,18,0,0,0,8,63,39
c1d8d189adc94bc3,5,2,2,6,1,0,0,1,0,0,1,3,16,0,0,0,7,0,0,0,11,3,0
13e17baf39c54fad,2,0,8,24,8,0,0,0,0,0,10,16,15,0,0,0,10,0,0,4,0,8,76
1e309bca04e54e63,3,3,3,10,0,0,0,6,5,1,7,7,21,0,0,0,4,1,0,0,19,10,60
b0c6712b58844a68,0,0,5,13,2,1,1,0,0,0,0,5,11,1,0,2,6,1,0,0,9,22,15
7f6cf1fbc87c4a05,8,0,2,10,0,0,0,1,0,0,6,3,17,0,0,0,8,3,0,0,22,52,44
23a890cf9146427d,7,0,9,27,4,5,0,0,0,0,0,9,30,4,0,0,6,1,0,0,20,10,62
ea26d5b7be5448d0,3,0,4,13,4,0,0,0,0,0,5,12,14,0,0,0,7,0,0,0,1,5,54
8e5d999ae73c4b29,4,1,4,10,8,0,1,0,0,1,6,9,24,0,0,0,12,2,0,1,0,27,46
f6b9d55bf0d4444c,0,0,4,8,3,5,0,0,0,0,1,3,12,0,0,0,14,0,0,0,10,10,11
9ebed67684c9434e,1,0,5,16,2,7,0,1,0,0,0,7,9,0,0,0,6,0,0,0,8,10,49
f131d632213d48c0,4,2,4,9,0,1,1,1,0,2,0,3,17,0,5,0,7,0,0,0,15,11,25
3d60d8e538f84129,2,0,1,5,2,2,1,0,0,1,4,2,9,0,0,0,5,0,0,0,0,0,3
1defe3fde4ab43aa,1,0,6,11,14,0,0,0,0,0,9,7,21,3,0,0,6,2,0,0,0,30,31
0a343a7c07494ea4,1,0,3,7,6,3,0,0,3,0,2,4,15,0,0,0,8,0,0,0,10,15,80
ea6108de53f54f03,4,4,1,4,9,14,5,0,0,0,9,33,24,1,0,6,2,0,0,0,24,9,70
de7b726361904f28,5,0,5,10,0,0,0,0,0,0,4,17,22,0,0,0,10,0,0,0,8,7,34
20133439d0864611,3,1,4,11,1,0,0,0,0,0,7,10,11,0,0,0,7,0,0,0,0,8,24
5eddbd57dd4347a2,8,4,7,26,20,4,0,0,0,3,2,4,26,0,0,0,8,0,0,0,22,0,50
2318071815be4435,2,0,1,4,3,2,1,0,0,1,4,2,10,0,0,0,7,0,0,2,0,0,3
43d098a7413a4a2f,4,0,7,20,3,0,0,1,3,0,6,11,40,1,0,0,10,1,0,0,3,18,62
c10ba8d20e4942b8,103,26,1,92,6,0,0,4,4,4,1,2,329,0,0,0,11,0,0,0,16,392,20
8d94ed7bd3bb4f79,2,0,3,4,5,7,0,1,0,1,0,2,10,0,0,0,1,2,0,0,2,4,57
05e73b6253fe4285,7,3,6,16,0,0,2,0,1,2,2,5,27,0,0,0,10,0,0,0,10,9,47
7083224939ab4487,5,0,2,4,2,0,0,1,0,0,4,16,9,2,0,0,2,2,0,0,3,20,78
424b4af0bcf84928,3,2,1,11,0,0,0,2,0,4,0,0,16,0,0,0,3,2,0,0,5,10,82
504f33bca81d402a,7,7,4,10,27,18,0,1,0,1,26,5,49,0,0,0,8,1,0,0,14,7,45
fcdfa261a9e04055,2,1,2,6,0,0,0,1,0,1,0,2,10,0,0,0,6,0,0,0,10,4,24
619e2333bc354442,1,0,7,24,14,8,4,0,0,0,0,8,22,2,0,2,8,0,0,0,35,27,21
d8e9b23ccb054e7c,1,1,2,9,3,2,0,0,0,0,1,2,7,0,0,0,5,0,0,0,12,3,11
35d6aa19e9e34d71,7,7,0,0,0,1,0,14,0,9,0,0,33,0,0,0,2,1,0,0,3,33,32
a680787c01554c4e,3,1,2,4,0,0,0,0,0,2,0,8,14,1,0,0,4,3,0,1,0,8,17
d4354292a1ff4a5f,3,3,2,15,3,0,0,4,1,1,3,14,22,1,0,0,3,1,0,0,15,13,52
52d47fbcd0bd42f9,5,1,6,20,1,0,0,0,0,0,1,6,24,0,0,0,7,3,0,0,8,15,26
3860ffba9e1a44e1,3,0,5,16,2,0,1,0,0,0,6,13,21,0,0,4,10,0,0,0,1,6,65
03fb338e432048c5,2,0,5,14,0,0,0,0,0,0,4,13,13,2,0,0,10,1,0,0,0,20,18
b7e992f833ed4b61,2,1,2,6,0,0,1,0,0,0,4,6,10,0,0,0,7,0,0,1,0,1,28
d17ec93293184d24,3,1,5,17,5,0,0,0,0,0,1,6,13,0,0,0,8,0,0,0,11,7,54
b98adbab074a4dd6,10,0,3,21,0,0,0,2,0,0,5,6,41,0,0,0,10,4,0,0,9,6,12
8fd88c1d18f248e5,3,3,1,5,6,7,4,0,0,1,0,2,16,7,0,0,0,0,0,0,60,12,70
16c3c8d47c1a4239,1,1,0,3,10,20,6,0,0,0,0,1,3,5,0,8,0,0,0,0,32,43,36
e4c3702714c54bc9,6,1,3,9,0,0,2,0,0,0,5,8,17,0,0,0,9,0,0,0,0,0,28
705f0f43cae34a88,0,0,2,7,0,0,1,0,0,0,4,2,21,1,0,0,4,0,0,0,4,7,15
b3ac7e6ec0044faf,4,0,6,12,2,0,0,0,0,0,1,6,14,7,0,0,5,1,0,0,10,21,45
31413208be15414e,2,0,2,5,2,0,0,1,0,0,2,7,8,0,0,0,6,1,0,1,0,4,57
5f60fde967744c42,3,3,5,16,6,2,2,0,0,0,3,3,26,0,0,0,10,0,0,0,4,13,14
5e2337a2cbd441e7,3,2,2,5,0,0,0,0,0,0,0,2,16,0,0,0,6,2,0,0,11,6,79
9a794a0d97dd43ae,5,1,6,17,1,0,0,0,0,0,3,6,20,0,0,0,8,0,0,0,12,8,41
09868902dc1945d2,1,0,3,7,1,0,0,1,0,0,1,11,9,1,0,0,2,2,0,0,7,8,52
c8eb8f5c3d794aa7,3,1,2,4,1,0,1,1,0,0,1,2,13,0,0,0,8,0,0,0,6,3,64
9b6140e74a2349ca,4,1,2,8,2,0,0,1,0,0,0,2,21,0,0,0,8,0,0,0,11,6,0
c11ec1059ab94616,4,0,6,15,2,0,0,0,0,0,1,7,17,0,0,0,12,0,0,0,14,3,73
b2fa10dde3d5416b,9,0,6,17,13,0,0,1,0,2,2,3,40,0,0,0,13,0,0,0,26,15,53
dc2aee22308c408e,3,0,3,6,3,0,0,0,1,3,0,2,10,0,0,0,6,0,0,0,20,5,53
c380aaa4887f43dc,2,0,2,7,1,0,0,4,0,1,3,11,12,1,0,0,4,1,0,0,0,10,57
ec37725a41264472,1,1,2,10,2,0,0,0,0,0,1,2,7,0,0,0,6,1,0,0,8,10,10
97ce168da4894fa8,7,0,7,15,0,0,0,0,0,0,0,9,18,0,0,0,14,0,0,1,14,5,73
7392785aa1454d95,4,0,7,19,14,4,0,0,0,0,3,4,19,0,0,0,7,0,0,0,14,8,50
04d21ca28b414a11,0,0,2,4,0,0,0,0,0,0,0,1,8,0,0,0,4,2,0,0,14,0,33
d531867fa2c2444b,3,1,1,2,13,17,5,0,0,0,1,1,14,7,0,8,1,0,0,0,70,16,70
745c2509b02c4634,4,0,7,21,12,4,0,0,0,0,8,20,17,0,0,0,9,0,0,0,0,6,50
4c39c1d937f04295,6,2,7,19,1,0,0,0,0,1,0,7,38,20,0,0,14,1,0,0,6,19,30
de96a8f5ec3c4b9a,1,0,2,9,4,3,0,5,0,0,0,2,19,0,0,0,5,0,0,0,4,29,22
b0bfa0ad3aa8464d,4,1,6,14,4,1,1,1,0,0,7,8,24,0,0,0,24,0,0,0,0,8,28
76e8b095d2d541bb,2,0,4,17,6,8,0,0,0,0,1,4,14,0,0,0,8,0,0,0,9,9,67
fb824388ed284c96,2,0,4,11,0,0,0,0,0,0,0,4,9,0,0,0,5,0,0,0,9,6,67
5b321baf648c4bdc,3,2,2,7,5,2,0,3,0,0,5,8,19,0,0,0,8,0,0,2,3,9,12
e0f2eecb817a43c0,4,0,5,14,0,0,0,1,0,1,4,17,19,0,0,0,8,0,0,0,8,8,34
79ac309dd4ab4823,12,3,4,9,5,0,0,5,1,0,1,19,45,0,0,0,4,1,0,0,21,11,12
75168fba2db24311,3,0,3,14,21,29,11,0,0,0,1,4,24,7,0,8,3,0,0,0,55,30,70
36eec66d13eb41d6,11,10,7,29,0,0,0,1,35,0,25,27,23,0,0,0,5,0,0,0,35,85,34
93c1884d6704479c,3,1,4,11,1,7,0,1,0,4,0,2,21,0,0,0,4,2,0,0,5,9,82
252fc450d6494acc,6,5,2,5,0,0,0,0,0,0,9,10,24,0,0,0,9,0,0,0,5,40,9
b834683bda974507,3,2,4,11,7,4,4,1,0,1,1,19,26,1,0,0,9,1,0,0,0,35,66
5733b77bc6804790,2,1,2,8,0,0,0,0,0,2,0,2,12,0,0,0,5,2,0,0,5,10,82
8501075ebedc4c8c,3,0,5,13,2,0,0,0,0,1,4,13,13,0,0,0,6,0,0,0,0,10,24
390df43211b6404d,3,2,5,12,2,0,0,0,0,0,7,11,15,0,0,0,10,0,0,0,0,6,11
2517ee78ceaa46e6,2,1,2,7,1,0,0,1,0,0,3,23,15,0,0,0,6,3,0,1,10,3,52
b55168eabb0f4c01,4,0,6,12,0,1,0,0,0,1,3,21,23,0,0,0,8,0,0,0,8,12,34
cb2b629b1b1f4f8b,7,0,7,24,4,0,0,14,0,13,0,13,53,0,0,0,10,1,0,0,0,24,77
43c27686825f4249,3,0,4,9,0,0,0,1,0,2,2,3,13,0,0,0,6,0,0,0,9,3,5
54b7de8859c04779,1,1,2,13,0,6,0,0,0,0,4,11,7,0,0,0,4,1,0,0,0,7,10
8e75746060af4704,1,0,4,14,0,0,0,2,0,0,5,12,21,0,0,0,3,2,0,0,0,38,12
5aa7ea76059e4301,4,0,3,8,24,11,0,2,0,3,25,3,34,0,0,0,8,0,0,0,18,2,71
8fc06fe751104bbd,2,2,3,11,0,0,0,0,0,0,0,3,11,0,0,0,7,0,0,0,8,5,24
812f28ac55c84e64,2,0,4,6,2,0,0,0,0,0,1,4,7,0,0,0,4,1,0,0,10,9,45
582ef7c5ea934f97,3,3,1,5,17,21,12,0,0,0,1,1,18,12,0,6,2,0,0,0,90,33,70
887a8d0b3fc246c0,12,0,0,78,0,0,0,0,0,0,0,0,24,0,0,0,4,0,0,0,2,195,81
9905ee775ed743ad,4,1,3,9,10,3,2,0,0,1,1,26,18,1,0,0,6,1,0,0,0,33,66
dc4cc72575cb4ee6,6,5,2,54,37,3,0,0,0,0,37,6,37,0,0,0,14,0,0,0,20,1,71
dbca087817c64848,5,3,5,15,2,4,1,0,0,0,6,26,23,8,0,0,7,0,0,0,2,31,65
3c491ff03e8d4875,6,1,3,6,0,1,1,0,0,1,1,2,21,0,0,0,8,0,0,0,11,7,25
b08faa164822413c,7,7,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,8,0,0,268,23,52
f58981c2dcbc4089,3,3,1,5,0,0,0,0,0,0,4,12,10,0,0,0,3,1,0,0,0,4,10
a893e65adf1c4bd5,0,0,3,8,0,0,2,0,0,0,0,3,12,1,0,5,4,0,0,0,9,5,15
1a2302e301e44985,8,6,4,21,8,0,0,4,4,4,12,10,47,0,0,0,13,0,0,0,0,87,20
16a3ff9557534551,4,1,6,19,1,0,0,0,0,0,1,6,23,0,0,0,7,2,0,0,8,7,26
8320c262fa2d4283,6,1,3,6,0,0,0,3,1,2,4,6,7,0,0,0,6,1,0,0,14,23,60
93102e9cbdb5414b,4,0,4,12,1,0,0,0,0,0,0,5,17,0,0,0,5,0,0,0,11,17,0
f4aa029c44cf47a1,2,0,5,15,1,0,0,0,0,0,1,5,13,0,0,0,10,0,0,1,9,7,54
3101996e6eac4af8,4,2,1,2,3,0,0,1,1,2,2,1,15,0,2,0,4,1,0,0,7,11,5
05f50747d2d643de,0,0,9,22,4,0,0,0,0,0,0,9,14,0,0,0,9,0,0,0,10,18,80
c0a11d70d9e5486e,6,0,4,17,1,0,0,4,0,0,7,5,20,31,0,0,8,3,0,0,22,36,44
f9f689dd18804208,8,2,3,5,0,0,0,3,10,2,8,11,52,0,0,0,9,0,0,0,5,32,9
ccb2becaa1de45b8,2,0,7,22,7,1,0,0,0,0,0,7,21,17,0,0,13,0,0,0,34,18,21
bad88faf2145467e,2,0,5,12,2,0,0,0,1,0,5,15,21,3,0,0,8,2,0,0,2,14,35
3a1e7c87ec0c40c1,1,1,1,2,0,0,0,0,9,1,0,0,22,0,0,0,3,1,0,0,2,12,57
171a2d56d22e4b83,5,0,12,34,4,0,0,0,0,0,1,13,34,3,0,6,10,1,0,0,24,18,59
507d4b9d0ca0427b,3,3,4,11,8,1,1,2,0,2,3,4,26,0,0,0,10,2,0,0,6,31,4
9783d3d3787142c4,7,7,0,0,0,0,0,0,0,0,0,0,14,0,0,0,2,0,0,0,27,19,32
1160f844cb884006,5,0,2,6,4,0,0,2,0,0,4,6,17,0,0,0,6,2,0,0,11,4,78
0bec7b86d897443d,2,1,6,21,3,0,0,0,0,0,1,7,13,0,0,0,10,4,0,0,10,14,45
e1df523e383a4e09,4,2,8,22,5,0,0,0,0,0,10,15,21,0,0,0,19,0,0,4,0,10,76
dfa2879557c14849,3,0,4,10,0,0,0,0,0,0,0,4,16,0,0,0,5,0,0,0,6,7,64
523840b8f3714ddc,0,0,4,8,5,0,0,0,0,0,7,9,7,0,0,0,7,0,0,0,0,3,11
b284279198624e69,2,1,2,6,0,0,0,2,0,2,2,7,4,1,0,0,2,1,0,0,0,14,57
9f932e4dd4684ed5,3,0,1,4,14,28,7,0,0,0,1,2,10,7,0,3,2,0,0,0,63,21,70
e80137f460484d58,2,1,2,14,0,4,0,0,1,0,2,2,12,0,0,0,5,2,0,0,6,7,10
abe71336c50a4aa0,7,2,9,26,6,3,0,0,0,0,2,10,34,0,0,0,13,0,0,0,8,17,55
129bbc1448fe46f1,0,0,4,5,8,3,0,0,0,0,7,8,8,0,0,0,8,0,0,1,0,7,11
d9e205fc269e4a8a,0,0,16,33,6,0,0,0,0,0,7,19,30,0,0,0,18,0,0,2,0,19,37
a1191ac8cbfd49a1,2,2,0,0,0,0,2,0,0,0,5,4,4,0,0,0,4,0,0,1,0,2,47
6a3945e6a4014b0d,4,1,7,17,2,0,0,0,0,2,1,5,29,9,0,0,10,2,0,0,12,13,35
fe6d51ef920245dc,2,0,4,10,1,0,1,0,0,0,0,4,16,0,5,0,0,0,0,0,14,7,16
fa1ab459d5c4424a,0,0,3,9,4,10,0,0,0,0,0,3,8,0,0,0,10,0,0,0,8,4,48
c7e26bbbbefc4066,0,0,1,11,3,9,0,0,0,0,0,1,7,0,0,0,2,4,0,0,2,6,58
d71c4feb58d64142,7,5,3,9,27,0,0,2,0,0,2,4,29,0,0,0,8,3,0,0,6,28,46
c67d8c8aaa2c43cf,7,7,0,0,0,0,0,5,0,0,2,32,9,0,0,0,4,0,0,0,1,15,32
de0ab56a235d4a8b,2,0,5,9,11,0,0,0,0,1,9,7,21,0,0,0,8,2,0,1,0,23,46
ffcb47ece7704820,3,0,5,11,0,1,0,0,0,0,0,5,16,0,0,0,7,2,0,0,8,12,30
baaa206ce9424db9,3,1,7,18,6,0,0,0,0,0,1,7,18,3,0,0,11,1,0,2,19,9,59
61a546a21d0742d8,1,0,2,3,0,0,0,0,0,0,6,8,8,0,0,0,4,0,0,0,0,11,24
b4c695e0df24474e,3,0,3,8,0,0,0,1,0,0,0,3,11,0,0,0,5,0,0,0,11,4,23
a140c62e889c4ee4,4,1,5,14,2,0,0,0,0,0,2,5,15,0,0,0,11,0,0,0,16,9,34
5f9c79ce1fe04046,11,6,11,49,18,1,0,3,1,8,4,10,34,0,0,0,12,0,0,0,8,15,55
d1d69d15941b43f6,3,1,2,5,0,0,0,1,0,2,0,10,12,1,0,0,3,2,0,1,0,6,17
bf1998cd42a248fd,2,1,3,10,0,0,0,0,0,2,0,2,14,0,0,0,3,4,0,0,4,15,1
b943903adc93487f,5,1,6,16,1,0,0,2,0,0,1,7,22,0,0,0,9,0,0,0,12,34,41
c59bca2548fe4662,3,1,3,5,4,0,0,0,0,0,1,2,11,0,0,0,6,0,0,0,11,4,23
a0ea96f925754ce5,4,1,7,16,18,0,0,1,0,1,4,4,33,0,0,0,10,2,0,0,10,14,31
fd5604c86b094b68,3,0,6,8,33,13,0,0,0,3,32,5,40,4,0,0,11,0,0,1,24,2,71
503cba36cedc4b56,3,0,6,18,12,6,2,0,0,0,3,6,14,47,0,2,11,0,0,0,35,10,21
8f860bf65136440f,3,3,1,5,14,21,5,0,0,0,1,1,18,11,0,7,3,1,0,0,107,45,70
